University,year,Rank,Score
PONTIFICAL XAVIERIAN UNIVERSITY,2011,1181.0,1.0
PONTIFICAL XAVIERIAN UNIVERSITY,2012,1054.0,2.0
PONTIFICAL XAVIERIAN UNIVERSITY,2013,1113.0,2.0
PONTIFICAL XAVIERIAN UNIVERSITY,2014,1138.0,2.0
PONTIFICAL XAVIERIAN UNIVERSITY,2015,1159.0,2.0
PONTIFICAL XAVIERIAN UNIVERSITY,2016,1319.0,1.0
PONTIFICIA UNIVERSIDAD CATHOLICA DEL ECUADOR,2013,1348.0,1.0
PONTIFICIA UNIVERSIDAD CATHOLICA DEL ECUADOR,2014,1349.0,1.0
PONTIFICIA UNIVERSIDAD CATHOLICA DEL ECUADOR,2015,1368.0,1.0
PONTIFICIA UNIVERSIDAD CATHOLICA DEL ECUADOR,2016,1373.0,1.0
PONTIFICIA UNIVERSITY CATOLICA SAO PAULO,2011,1335.0,1.0
PONTIFICIA UNIVERSITY CATOLICA SAO PAULO,2012,1377.0,1.0
PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,2011,261.0,68.0
PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,2012,238.0,88.0
PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,2013,221.0,110.0
PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,2014,201.0,133.0
PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,2015,213.0,131.0
PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE,2016,200.0,150.0
PONTIFICIAL CATHOLIC UNIVERSITY OF CHILE   128,2017,197.0,72.0
PORTLAND STATE UNIVERSITY,2011,547.0,17.0
PORTLAND STATE UNIVERSITY,2012,566.0,17.0
PORTLAND STATE UNIVERSITY,2013,600.0,18.0
PORTLAND STATE UNIVERSITY,2014,682.0,13.0
PORTLAND STATE UNIVERSITY,2015,685.0,14.0
PORTLAND STATE UNIVERSITY,2016,627.0,18.0
PORTLAND STATE UNIVERSITY  18,2017,579.0,9.0
POZNAN UNIVERSITY OF ECONOMICS,2016,1083.0,3.0
POZNAN UNIVERSITY OF ECONOMICS   3,2017,1030.0,1.0
PRAIRIE VIEW A&M UNIVERSITY,2011,1253.0,1.0
PRAIRIE VIEW A&M UNIVERSITY,2012,1284.0,1.0
PRES UNIVERSITE LILLE NORD DE FRANCE,2013,422.0,38.0
PRES UNIVERSITE LILLE NORD DE FRANCE,2014,433.0,38.0
PRES UNIVERSITE LILLE NORD DE FRANCE,2015,452.0,38.0
PRES UNIVERSITE LILLE NORD DE FRANCE,2016,450.0,38.0
PRES UNIVERSITE LILLE NORD DE FRANCE 38,2017,426.0,19.0
PRINCETON UNIVERSITY,2011,12.0,1319.0
PRINCETON UNIVERSITY,2012,11.0,1499.0
PRINCETON UNIVERSITY,2013,12.0,1626.0
PRINCETON UNIVERSITY,2014,12.0,1773.0
PRINCETON UNIVERSITY,2015,11.0,1904.0
PRINCETON UNIVERSITY,2016,10.0,2102.0
PRINCETON UNIVERSITY   1732,2017,10.0,1216.0
PROVIDENCE UNIVERSITY,2011,830.0,5.0
PROVIDENCE UNIVERSITY,2012,779.0,7.0
PROVIDENCE UNIVERSITY,2013,985.0,4.0
PROVIDENCE UNIVERSITY,2014,998.0,4.0
PROVIDENCE UNIVERSITY,2015,1019.0,4.0
PROVIDENCE UNIVERSITY,2016,1075.0,3.0
PROVIDENCE UNIVERSITY  2,2017,1198.0,
PUBLIC UNIVERSITY OF NAVARRA,2011,558.0,16.0
PUBLIC UNIVERSITY OF NAVARRA,2012,648.0,12.0
PUBLIC UNIVERSITY OF NAVARRA,2013,693.0,12.0
PUBLIC UNIVERSITY OF NAVARRA,2014,695.0,13.0
PUBLIC UNIVERSITY OF NAVARRA,2015,619.0,19.0
PUBLIC UNIVERSITY OF NAVARRA,2016,554.0,24.0
PUBLIC UNIVERSITY OF NAVARRA  22,2017,537.0,11.0
PUKYONG NATIONAL UNIVERSITY,2011,911.0,4.0
PUKYONG NATIONAL UNIVERSITY,2012,1300.0,1.0
PUKYONG NATIONAL UNIVERSITY,2013,1371.0,1.0
PUKYONG NATIONAL UNIVERSITY,2014,1373.0,1.0
PUKYONG NATIONAL UNIVERSITY,2015,1395.0,1.0
PURDUE UNIVERSITY,2011,61.0,371.0
PURDUE UNIVERSITY,2012,68.0,346.0
PURDUE UNIVERSITY,2013,54.0,501.0
PURDUE UNIVERSITY,2014,53.0,517.0
PURDUE UNIVERSITY,2015,55.0,525.0
PURDUE UNIVERSITY,2016,57.0,542.0
PURDUE UNIVERSITY  482,2017,53.0,294.0
QATAR UNIVERSITY,2011,1107.0,2.0
QATAR UNIVERSITY,2012,1134.0,2.0
QATAR UNIVERSITY,2013,1202.0,2.0
QATAR UNIVERSITY,2014,1208.0,2.0
QATAR UNIVERSITY,2015,1291.0,1.0
QATAR UNIVERSITY,2016,1387.0,1.0
QINGDAO UNIVERSITY,2011,1164.0,1.0
QINGDAO UNIVERSITY,2012,1187.0,1.0
QINGHAI NORMAL UNIVERSITY,2015,1454.0,1.0
QINGHAI NORMAL UNIVERSITY,2016,1354.0,1.0
QINGHAI NORMAL UNIVERSITY   1,2017,1285.0,
QUEEN MARGARET UNIVERSITY,2011,1100.0,2.0
"QUEEN MARY, UNIVERSITY OF LONDON",2011,205.0,95.0
"QUEEN MARY, UNIVERSITY OF LONDON",2012,256.0,76.0
"QUEEN MARY, UNIVERSITY OF LONDON",2013,231.0,103.0
"QUEEN MARY, UNIVERSITY OF LONDON",2014,173.0,153.0
"QUEEN MARY, UNIVERSITY OF LONDON",2015,186.0,154.0
"QUEEN MARY, UNIVERSITY OF LONDON",2016,154.0,217.0
"QUEEN MARY, UNIVERSITY OF LONDON 195",2017,143.0,112.0
QUEENS UNIVERSITY,2011,127.0,189.0
QUEENS UNIVERSITY,2012,104.0,243.0
QUEENS UNIVERSITY,2013,129.0,228.0
QUEENS UNIVERSITY,2014,140.0,209.0
QUEENS UNIVERSITY,2015,147.0,213.0
QUEENS UNIVERSITY,2016,151.0,221.0
QUEENS UNIVERSITY 138,2017,183.0,80.0
QUEENS UNIVERSITY BELFAST,2011,338.0,42.0
QUEENS UNIVERSITY BELFAST,2012,388.0,36.0
QUEENS UNIVERSITY BELFAST,2013,417.0,38.0
QUEENS UNIVERSITY BELFAST,2014,442.0,37.0
QUEENS UNIVERSITY BELFAST,2015,439.0,40.0
QUEENS UNIVERSITY BELFAST,2016,499.0,31.0
QUEENS UNIVERSITY BELFAST    26,2017,492.0,13.0
QUEENSLAND UNIVERSITY OF TECHNOLOGY,2011,292.0,59.0
QUEENSLAND UNIVERSITY OF TECHNOLOGY,2012,313.0,56.0
QUEENSLAND UNIVERSITY OF TECHNOLOGY,2013,311.0,64.0
QUEENSLAND UNIVERSITY OF TECHNOLOGY,2014,334.0,61.0
QUEENSLAND UNIVERSITY OF TECHNOLOGY,2015,278.0,86.0
QUEENSLAND UNIVERSITY OF TECHNOLOGY,2016,350.0,62.0
QUEENSLAND UNIVERSITY OF TECHNOLOGY    59,2017,317.0,35.0
QUINNIPIAC UNIVERSITY,2011,518.0,19.0
QUINNIPIAC UNIVERSITY,2012,496.0,24.0
QUINNIPIAC UNIVERSITY,2013,469.0,31.0
QUINNIPIAC UNIVERSITY,2014,517.0,25.0
QUINNIPIAC UNIVERSITY,2015,543.0,24.0
QUINNIPIAC UNIVERSITY,2016,606.0,20.0
QUINNIPIAC UNIVERSITY  15,2017,640.0,7.0
RADBOUD UNIVERSITY NIJMEGEN,2011,595.0,14.0
RADBOUD UNIVERSITY NIJMEGEN,2012,558.0,18.0
RADBOUD UNIVERSITY NIJMEGEN,2013,646.0,15.0
RADBOUD UNIVERSITY NIJMEGEN,2014,601.0,18.0
RADBOUD UNIVERSITY NIJMEGEN,2015,518.0,27.0
RADBOUD UNIVERSITY NIJMEGEN,2016,452.0,37.0
RADBOUD UNIVERSITY NIJMEGEN 32,2017,448.0,17.0
RENMIN UNIVERSITY OF CHINA,2011,450.0,26.0
RENMIN UNIVERSITY OF CHINA,2012,418.0,32.0
RENMIN UNIVERSITY OF CHINA,2013,367.0,49.0
RENMIN UNIVERSITY OF CHINA,2014,275.0,83.0
RENMIN UNIVERSITY OF CHINA,2015,234.0,111.0
RENMIN UNIVERSITY OF CHINA,2016,203.0,147.0
RENMIN UNIVERSITY OF CHINA  137,2017,184.0,80.0
REY JUAN CARLOS UNIVERSITY,2011,729.0,8.0
REY JUAN CARLOS UNIVERSITY,2012,860.0,5.0
REY JUAN CARLOS UNIVERSITY,2013,949.0,5.0
REY JUAN CARLOS UNIVERSITY,2014,913.0,6.0
REY JUAN CARLOS UNIVERSITY,2015,1013.0,4.0
REY JUAN CARLOS UNIVERSITY,2016,949.0,5.0
REY JUAN CARLOS UNIVERSITY    5,2017,901.0,2.0
REYKJAVIK UNIVERSITY,2011,1132.0,2.0
REYKJAVIK UNIVERSITY,2012,1155.0,2.0
REYKJAVIK UNIVERSITY,2013,1446.0,1.0
REYKJAVIK UNIVERSITY,2014,1453.0,1.0
REYKJAVIK UNIVERSITY,2015,1467.0,1.0
REYKJAVIK UNIVERSITY,2016,1470.0,1.0
RHODES COLLEGE,2011,839.0,5.0
RHODES COLLEGE,2012,909.0,4.0
RHODES COLLEGE,2013,850.0,7.0
RHODES COLLEGE,2014,978.0,5.0
RHODES COLLEGE,2015,997.0,5.0
RHODES COLLEGE,2016,1015.0,4.0
RHODES COLLEGE 4,2017,956.0,2.0
RHODES UNIVERSITY,2011,1192.0,1.0
RHODES UNIVERSITY,2012,1128.0,2.0
RHODES UNIVERSITY,2013,1426.0,1.0
RHODES UNIVERSITY,2014,1431.0,1.0
RHODES UNIVERSITY,2015,1441.0,1.0
RHODES UNIVERSITY,2016,1202.0,2.0
RICE UNIVERSITY,2011,111.0,212.0
RICE UNIVERSITY,2012,100.0,251.0
RICE UNIVERSITY,2013,118.0,252.0
RICE UNIVERSITY,2014,123.0,244.0
RICE UNIVERSITY,2015,117.0,266.0
RICE UNIVERSITY,2016,135.0,251.0
RICE UNIVERSITY    184,2017,149.0,106.0
RIDER UNIVERSITY,2011,640.0,12.0
RIDER UNIVERSITY,2012,792.0,7.0
RIDER UNIVERSITY,2013,1051.0,3.0
RIDER UNIVERSITY,2014,1147.0,2.0
RIDER UNIVERSITY,2015,1168.0,2.0
RIDER UNIVERSITY,2016,1163.0,2.0
RIDER UNIVERSITY   2,2017,1112.0,1.0
RITSUMEIKAN UNIVERSITY,2011,497.0,21.0
RITSUMEIKAN UNIVERSITY,2012,588.0,16.0
RITSUMEIKAN UNIVERSITY,2013,510.0,25.0
RITSUMEIKAN UNIVERSITY,2014,503.0,27.0
RITSUMEIKAN UNIVERSITY,2015,548.0,23.0
RITSUMEIKAN UNIVERSITY,2016,548.0,25.0
RITSUMEIKAN UNIVERSITY  23,2017,528.0,12.0
RMIT UNIVERSITY,2011,938.0,3.0
RMIT UNIVERSITY,2012,1062.0,2.0
RMIT UNIVERSITY,2013,772.0,9.0
RMIT UNIVERSITY,2014,676.0,14.0
RMIT UNIVERSITY,2015,595.0,20.0
RMIT UNIVERSITY,2016,599.0,20.0
RMIT UNIVERSITY    20,2017,555.0,10.0
ROBERT GORDON UNIVERSITY,2011,1024.0,2.0
ROBERT GORDON UNIVERSITY,2012,1045.0,2.0
ROBERT GORDON UNIVERSITY,2013,1167.0,2.0
ROBERT GORDON UNIVERSITY,2014,1350.0,1.0
ROGER WILLIAMS UNIVERSITY,2011,800.0,7.0
ROGER WILLIAMS UNIVERSITY,2012,1167.0,1.0
ROGER WILLIAMS UNIVERSITY,2013,1249.0,1.0
ROGER WILLIAMS UNIVERSITY,2014,1258.0,1.0
ROGER WILLIAMS UNIVERSITY,2015,1439.0,1.0
ROGER WILLIAMS UNIVERSITY,2016,1441.0,1.0
ROMANIAN ACADEMY OF SCIENCES,2013,1446.0,1.0
ROMANIAN ACADEMY OF SCIENCES,2014,1453.0,1.0
ROMANIAN ACADEMY OF SCIENCES,2015,1090.0,3.0
ROMANIAN ACADEMY OF SCIENCES,2016,771.0,11.0
ROMANIAN ACADEMY OF SCIENCES    11,2017,719.0,5.0
ROOSEVELT UNIVERSITY,2011,792.0,7.0
ROOSEVELT UNIVERSITY,2012,799.0,7.0
ROOSEVELT UNIVERSITY,2014,828.0,8.0
ROOSEVELT UNIVERSITY,2015,846.0,8.0
ROOSEVELT UNIVERSITY,2016,858.0,8.0
ROOSEVELT UNIVERSITY   8,2017,810.0,3.0
ROSKILDE UNIVERSITY,2011,1219.0,1.0
ROSKILDE UNIVERSITY,2012,1256.0,1.0
ROSKILDE UNIVERSITY,2013,1180.0,2.0
ROSKILDE UNIVERSITY,2014,1409.0,1.0
ROSKILDE UNIVERSITY,2015,1419.0,1.0
ROSKILDE UNIVERSITY,2016,1421.0,1.0
"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",2011,262.0,68.0
"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",2012,285.0,63.0
"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",2013,246.0,92.0
"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",2014,292.0,74.0
"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",2015,362.0,58.0
"ROYAL HOLLOWAY, UNIVERSITY OF LONDON",2016,284.0,84.0
"ROYAL HOLLOWAY, UNIVERSITY OF LONDON 77",2017,273.0,46.0
RUHR UNIVERSITY BOCHUM,2011,186.0,111.0
RUHR UNIVERSITY BOCHUM,2012,197.0,108.0
RUHR UNIVERSITY BOCHUM,2013,183.0,138.0
RUHR UNIVERSITY BOCHUM,2014,195.0,136.0
RUHR UNIVERSITY BOCHUM,2015,194.0,148.0
RUHR UNIVERSITY BOCHUM,2016,187.0,162.0
RUHR UNIVERSITY BOCHUM  144,2017,178.0,84.0
RUSSIAN ACADEMY OF SCIENCES,2011,1103.0,2.0
RUSSIAN ACADEMY OF SCIENCES,2012,938.0,4.0
RUSSIAN ACADEMY OF SCIENCES,2013,668.0,14.0
RUSSIAN ACADEMY OF SCIENCES,2014,678.0,14.0
RUSSIAN ACADEMY OF SCIENCES,2015,671.0,15.0
RUSSIAN ACADEMY OF SCIENCES,2016,673.0,15.0
RUSSIAN ACADEMY OF SCIENCES  14,2017,665.0,7.0
RUTGERS STATE UNIVERSITY,2011,63.0,361.0
RUTGERS STATE UNIVERSITY,2012,72.0,342.0
RUTGERS STATE UNIVERSITY,2013,86.0,331.0
RUTGERS STATE UNIVERSITY,2014,99.0,295.0
RUTGERS STATE UNIVERSITY,2015,111.0,286.0
RUTGERS STATE UNIVERSITY,2016,122.0,266.0
RUTGERS STATE UNIVERSITY   227,2017,120.0,131.0
RWTH AACHEN UNIVERSITY,2011,520.0,19.0
RWTH AACHEN UNIVERSITY,2012,516.0,22.0
RWTH AACHEN UNIVERSITY,2013,359.0,50.0
RWTH AACHEN UNIVERSITY,2014,325.0,64.0
RWTH AACHEN UNIVERSITY,2015,350.0,60.0
RWTH AACHEN UNIVERSITY,2016,353.0,61.0
RWTH AACHEN UNIVERSITY  54,2017,347.0,30.0
RYERSON UNIVERSITY,2011,494.0,22.0
RYERSON UNIVERSITY,2012,420.0,31.0
RYERSON UNIVERSITY,2013,364.0,50.0
RYERSON UNIVERSITY,2014,346.0,57.0
RYERSON UNIVERSITY,2015,355.0,59.0
RYERSON UNIVERSITY,2016,311.0,74.0
RYERSON UNIVERSITY    61,2017,312.0,36.0
SAARLAND UNIVERSITY,2013,1184.0,2.0
SAARLAND UNIVERSITY,2014,1199.0,2.0
SAARLAND UNIVERSITY,2015,1226.0,2.0
SAARLAND UNIVERSITY,2016,1221.0,2.0
SABANCI UNIVERSITY,2011,528.0,18.0
SABANCI UNIVERSITY,2012,421.0,31.0
SABANCI UNIVERSITY,2013,387.0,44.0
SABANCI UNIVERSITY,2014,354.0,54.0
SABANCI UNIVERSITY,2015,358.0,59.0
SABANCI UNIVERSITY,2016,348.0,63.0
SABANCI UNIVERSITY   50,2017,364.0,26.0
SACRED HEART UNIVERSITY,2015,1280.0,1.0
SACRED HEART UNIVERSITY,2016,1268.0,1.0
SACRED HEART UNIVERSITY    1,2017,1211.0,
SAGINAW VALLEY STATE UNIVERSITY,2011,1335.0,1.0
SAGINAW VALLEY STATE UNIVERSITY,2012,1377.0,1.0
SAINT FRANCIS UNIVERSITY,2013,1174.0,2.0
SAINT FRANCIS UNIVERSITY,2014,1187.0,2.0
SAINT FRANCIS UNIVERSITY,2015,1214.0,2.0
SAINT FRANCIS UNIVERSITY,2016,1205.0,2.0
SAINT FRANCIS UNIVERSITY   2,2017,1149.0,
SAINT LOUIS UNIVERSITY,2011,492.0,22.0
SAINT LOUIS UNIVERSITY,2012,525.0,21.0
SAINT LOUIS UNIVERSITY,2013,507.0,26.0
SAINT LOUIS UNIVERSITY,2014,489.0,28.0
SAINT LOUIS UNIVERSITY,2015,533.0,26.0
SAINT LOUIS UNIVERSITY,2016,485.0,32.0
SAINT LOUIS UNIVERSITY 30,2017,468.0,15.0
SAINT MARYS UNIVERSITY CANADA,2013,1403.0,1.0
SAINT MARYS UNIVERSITY CANADA,2014,1409.0,1.0
SAINT MARYS UNIVERSITY CANADA,2015,1419.0,1.0
SAINT MARYS UNIVERSITY CANADA,2016,1421.0,1.0
SAINT PETERSBURG ELECTROTECHNICAL UNIVERSITY,2012,888.0,5.0
SAINT PETERSBURG ELECTROTECHNICAL UNIVERSITY,2013,878.0,6.0
SAINT PETERSBURG ELECTROTECHNICAL UNIVERSITY,2014,888.0,6.0
SAINT PETERSBURG ELECTROTECHNICAL UNIVERSITY,2015,901.0,6.0
SAINT PETERSBURG ELECTROTECHNICAL UNIVERSITY,2016,909.0,6.0
SAINT PETERSBURG STATE UNIVERSITY,2011,461.0,24.0
SAINT PETERSBURG STATE UNIVERSITY,2012,428.0,31.0
SAINT PETERSBURG STATE UNIVERSITY,2013,457.0,33.0
SAINT PETERSBURG STATE UNIVERSITY,2014,538.0,23.0
SAINT PETERSBURG STATE UNIVERSITY,2015,484.0,32.0
SAINT PETERSBURG STATE UNIVERSITY,2016,464.0,35.0
SAINT PETERSBURG STATE UNIVERSITY    29,2017,475.0,15.0
SAINT PETERSBURG UNIVERSITY OF INFORMATION TECHNOLOGIES MECHANICS OPTICS,2012,888.0,5.0
SAINT PETERSBURG UNIVERSITY OF INFORMATION TECHNOLOGIES MECHANICS OPTICS,2013,963.0,5.0
SAINT PETERSBURG UNIVERSITY OF INFORMATION TECHNOLOGIES MECHANICS OPTICS,2014,974.0,5.0
SAINT PETERSBURG UNIVERSITY OF INFORMATION TECHNOLOGIES MECHANICS OPTICS,2015,995.0,5.0
SAINT PETERSBURG UNIVERSITY OF INFORMATION TECHNOLOGIES MECHANICS OPTICS,2016,991.0,5.0
SALISBURY UNIVERSITY,2011,744.0,8.0
SALISBURY UNIVERSITY,2012,821.0,6.0
SALISBURY UNIVERSITY,2013,883.0,6.0
SALISBURY UNIVERSITY,2014,898.0,6.0
SALISBURY UNIVERSITY,2015,915.0,6.0
SALISBURY UNIVERSITY,2016,1285.0,1.0
SALZBURG UNIVERSITY,2011,776.0,7.0
SALZBURG UNIVERSITY,2012,857.0,5.0
SALZBURG UNIVERSITY,2013,873.0,6.0
SALZBURG UNIVERSITY,2014,844.0,7.0
SALZBURG UNIVERSITY,2015,943.0,5.0
SALZBURG UNIVERSITY,2016,830.0,9.0
SALZBURG UNIVERSITY 9,2017,781.0,4.0
SAM HOUSTON STATE UNIVERSITY,2011,591.0,14.0
SAM HOUSTON STATE UNIVERSITY,2012,617.0,14.0
SAM HOUSTON STATE UNIVERSITY,2013,799.0,8.0
SAM HOUSTON STATE UNIVERSITY,2014,952.0,5.0
SAM HOUSTON STATE UNIVERSITY,2015,1172.0,2.0
SAM HOUSTON STATE UNIVERSITY,2016,1165.0,2.0
SAM HOUSTON STATE UNIVERSITY   2,2017,1113.0,1.0
SAN DIEGO STATE UNIVERSITY,2011,228.0,82.0
SAN DIEGO STATE UNIVERSITY,2012,244.0,82.0
SAN DIEGO STATE UNIVERSITY,2013,254.0,88.0
SAN DIEGO STATE UNIVERSITY,2014,279.0,80.0
SAN DIEGO STATE UNIVERSITY,2015,284.0,84.0
SAN DIEGO STATE UNIVERSITY,2016,368.0,58.0
SAN DIEGO STATE UNIVERSITY 42,2017,397.0,22.0
SAN FRANCISCO STATE UNIVERSITY,2011,583.0,15.0
SAN FRANCISCO STATE UNIVERSITY,2012,556.0,18.0
SAN FRANCISCO STATE UNIVERSITY,2013,609.0,17.0
SAN FRANCISCO STATE UNIVERSITY,2014,631.0,17.0
SAN FRANCISCO STATE UNIVERSITY,2015,761.0,10.0
SAN FRANCISCO STATE UNIVERSITY,2016,641.0,17.0
SAN FRANCISCO STATE UNIVERSITY 9,2017,784.0,4.0
SAN JOSE STATE UNIVERSITY,2011,796.0,7.0
SAN JOSE STATE UNIVERSITY,2012,790.0,7.0
SAN JOSE STATE UNIVERSITY,2013,1004.0,4.0
SAN JOSE STATE UNIVERSITY,2014,1056.0,3.0
SAN JOSE STATE UNIVERSITY,2015,993.0,5.0
SAN JOSE STATE UNIVERSITY,2016,1056.0,3.0
SAN JOSE STATE UNIVERSITY  3,2017,1070.0,1.0
SANTA CLARA UNIVERSITY,2011,214.0,90.0
SANTA CLARA UNIVERSITY,2012,246.0,81.0
SANTA CLARA UNIVERSITY,2013,297.0,70.0
SANTA CLARA UNIVERSITY,2014,299.0,72.0
SANTA CLARA UNIVERSITY,2015,296.0,79.0
SANTA CLARA UNIVERSITY,2016,340.0,66.0
SANTA CLARA UNIVERSITY 57,2017,330.0,33.0
SAPIENTIA UNIVERSITY,2013,1089.0,3.0
SAPIENTIA UNIVERSITY,2014,1112.0,3.0
SAPIENTIA UNIVERSITY,2015,1128.0,3.0
SAPIENTIA UNIVERSITY,2016,1130.0,3.0
SAPIENTIA UNIVERSITY    3,2017,1076.0,1.0
SCHOOL ORIENTAL AFRICAN STUDIES,2011,954.0,3.0
SCHOOL ORIENTAL AFRICAN STUDIES,2012,971.0,3.0
SCHOOL ORIENTAL AFRICAN STUDIES,2013,990.0,4.0
SCHOOL ORIENTAL AFRICAN STUDIES,2014,1004.0,4.0
SCHOOL ORIENTAL AFRICAN STUDIES,2015,1086.0,3.0
SCHOOL ORIENTAL AFRICAN STUDIES,2016,1391.0,1.0
SCIENCES PO,2011,509.0,20.0
SCIENCES PO,2012,407.0,33.0
SCIENCES PO,2013,336.0,58.0
SCIENCES PO,2014,327.0,63.0
SCIENCES PO,2015,302.0,77.0
SCIENCES PO,2016,344.0,65.0
SCIENCES PO  52,2017,352.0,28.0
SCRIPPS COLLEGE,2011,755.0,8.0
SCRIPPS COLLEGE,2012,685.0,11.0
SCRIPPS COLLEGE,2013,667.0,14.0
SCRIPPS COLLEGE,2014,677.0,14.0
SCRIPPS COLLEGE,2015,819.0,8.0
SCRIPPS COLLEGE,2016,866.0,7.0
SCRIPPS COLLEGE    4,2017,983.0,1.0
SEATTLE PACIFIC UNIVERSITY,2012,1226.0,1.0
SEATTLE PACIFIC UNIVERSITY,2013,1293.0,1.0
SEATTLE PACIFIC UNIVERSITY,2014,1306.0,1.0
SEATTLE PACIFIC UNIVERSITY,2015,1333.0,1.0
SEATTLE PACIFIC UNIVERSITY,2016,1328.0,1.0
SEATTLE UNIVERSITY,2011,704.0,9.0
SEATTLE UNIVERSITY,2012,734.0,9.0
SEATTLE UNIVERSITY,2013,784.0,9.0
SEATTLE UNIVERSITY,2014,1063.0,3.0
SEATTLE UNIVERSITY,2015,1454.0,1.0
SEATTLE UNIVERSITY,2016,1243.0,2.0
SEATTLE UNIVERSITY 2,2017,1185.0,
SEIJO UNIVERSITY,2012,1226.0,1.0
SEIJO UNIVERSITY,2013,1293.0,1.0
SEIJO UNIVERSITY,2014,1306.0,1.0
SEIJO UNIVERSITY,2015,1333.0,1.0
SEIJO UNIVERSITY,2016,1328.0,1.0
SEIKEI UNIVERSITY,2013,1089.0,3.0
SEIKEI UNIVERSITY,2014,1112.0,3.0
SEIKEI UNIVERSITY,2015,1128.0,3.0
SEIKEI UNIVERSITY,2016,1130.0,3.0
SEIKEI UNIVERSITY   3,2017,1076.0,1.0
SEOUL CYBER UNIVERSITY,2011,1152.0,1.0
SEOUL NATIONAL UNIVERSITY,2011,131.0,175.0
SEOUL NATIONAL UNIVERSITY,2012,118.0,210.0
SEOUL NATIONAL UNIVERSITY,2013,109.0,267.0
SEOUL NATIONAL UNIVERSITY,2014,105.0,284.0
SEOUL NATIONAL UNIVERSITY,2015,110.0,288.0
SEOUL NATIONAL UNIVERSITY,2016,114.0,286.0
SEOUL NATIONAL UNIVERSITY    231,2017,118.0,133.0
SEOUL NATIONAL UNIVERSITY OF TECHNOLOGY,2011,1006.0,3.0
SEOUL NATIONAL UNIVERSITY OF TECHNOLOGY,2012,1195.0,1.0
SETON HALL UNIVERSITY,2011,639.0,12.0
SETON HALL UNIVERSITY,2012,689.0,11.0
SETON HALL UNIVERSITY,2013,519.0,24.0
SETON HALL UNIVERSITY,2014,641.0,16.0
SETON HALL UNIVERSITY,2015,656.0,16.0
SETON HALL UNIVERSITY,2016,663.0,16.0
SETON HALL UNIVERSITY  16,2017,624.0,8.0
SETSUNAN UNIVERSITY,2011,1325.0,1.0
SETSUNAN UNIVERSITY,2012,1367.0,1.0
SETSUNAN UNIVERSITY,2013,1458.0,1.0
SETSUNAN UNIVERSITY,2014,1468.0,1.0
SETSUNAN UNIVERSITY,2015,1480.0,1.0
SHAHID BAHONAR UNIVERSITY OF KERMAN,2013,1184.0,2.0
SHAHID BAHONAR UNIVERSITY OF KERMAN,2014,1199.0,2.0
SHAHID BAHONAR UNIVERSITY OF KERMAN,2015,1226.0,2.0
SHAHID BAHONAR UNIVERSITY OF KERMAN,2016,1221.0,2.0
SHANDONG UNIVERSITY,2011,433.0,28.0
SHANDONG UNIVERSITY,2012,473.0,25.0
SHANDONG UNIVERSITY,2013,455.0,33.0
SHANDONG UNIVERSITY,2014,421.0,40.0
SHANDONG UNIVERSITY,2015,396.0,49.0
SHANDONG UNIVERSITY,2016,398.0,51.0
SHANDONG UNIVERSITY 49,2017,369.0,25.0
SHANGHAI ACADAMY OF SOCIAL SCIENCES,2013,1128.0,2.0
SHANGHAI ACADAMY OF SOCIAL SCIENCES,2014,1150.0,2.0
SHANGHAI ACADAMY OF SOCIAL SCIENCES,2015,974.0,5.0
SHANGHAI ACADAMY OF SOCIAL SCIENCES,2016,876.0,7.0
SHANGHAI ACADAMY OF SOCIAL SCIENCES 7,2017,828.0,3.0
SHANGHAI FINANCE UNIVERSITY,2015,1454.0,1.0
SHANGHAI FINANCE UNIVERSITY,2016,1458.0,1.0
SHANGHAI JIAO TONG UNIVERSITY,2011,320.0,48.0
SHANGHAI JIAO TONG UNIVERSITY,2012,260.0,75.0
SHANGHAI JIAO TONG UNIVERSITY,2013,263.0,85.0
SHANGHAI JIAO TONG UNIVERSITY,2014,208.0,126.0
SHANGHAI JIAO TONG UNIVERSITY,2015,152.0,200.0
SHANGHAI JIAO TONG UNIVERSITY,2016,153.0,218.0
SHANGHAI JIAO TONG UNIVERSITY   184,2017,148.0,106.0
SHANGHAI LIXIN UNIVERSITY OF COMMERCE,2015,1256.0,2.0
SHANGHAI LIXIN UNIVERSITY OF COMMERCE,2016,794.0,10.0
SHANGHAI LIXIN UNIVERSITY OF COMMERCE   10,2017,752.0,4.0
SHANGHAI UNIVERSITY,2015,1383.0,1.0
SHANGHAI UNIVERSITY,2016,1387.0,1.0
SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,2011,140.0,160.0
SHANGHAI UNIVERSITY OF FINANCE AND ECONOMICS,2012,124.0,207.0
